iter	Logloss
164	0.0002556514866
165	0.0002556514866
166	0.0002556514866
167	0.0002556514866
168	0.0002556514866
169	0.0002556514866
170	0.0002556514866
171	0.0002556514866
172	0.0002556514866
173	0.0002556514866
174	0.0002556514866
175	0.0002556514866
176	0.0002556514866
177	0.0002556514866
178	0.0002556514866
179	0.0002556514866
180	0.0002556514866
181	0.0002556514866
182	0.0002556514866
183	0.0002556514866
184	0.0002556514866
185	0.0002556514866
186	0.0002556514866
187	0.0002556514866
188	0.0002556514866
189	0.0002556514866
190	0.0002556514866
191	0.0002556514866
192	0.0002556514866
193	0.0002556514866
194	0.0002556514866
195	0.0002556514866
196	0.0002556514866
197	0.0002556514866
198	0.0002556514866
199	0.0002556514866
200	0.0002556514866
201	0.0002556514866
202	0.0002556514866
203	0.0002556514866
204	0.0002556514866
205	0.0002556514866
206	0.0002556514866
207	0.0002556514866
208	0.0002556514866
209	0.0002556514866
210	0.0002556514866
211	0.0002556514866
212	0.0002556514866
213	0.0002556514866
214	0.0002556514866
215	0.0002556514866
216	0.0002556514866
217	0.0002556514866
218	0.0002556514866
219	0.0002556514866
220	0.0002556514866
221	0.0002556514866
222	0.0002556514866
223	0.0002556514866
224	0.0002556514866
225	0.0002556514866
226	0.0002556514866
227	0.0002556514866
228	0.0002556514866
229	0.0002556514866
230	0.0002556514866
231	0.0002556514866
232	0.0002556514866
233	0.0002556514866
234	0.0002556514866
235	0.0002556514866
236	0.0002556514866
237	0.0002556514866
238	0.0002556514866
239	0.0002556514866
240	0.0002556514866
241	0.0002556514866
242	0.0002556514866
243	0.0002556514866
244	0.0002556514866
245	0.0002556514866
246	0.0002556514866
247	0.0002556514866
248	0.0002556514866
249	0.0002556514866
250	0.0002556514866
251	0.0002556514866
252	0.0002556514866
253	0.0002556514866
254	0.0002556514866
255	0.0002556514866
256	0.0002556514866
257	0.0002556514866
258	0.0002556514866
259	0.0002556514866
260	0.0002556514866
261	0.0002556514866
262	0.0002556514866
263	0.0002556514866
264	0.0002556514866
265	0.0002556514866
266	0.0002556514866
267	0.0002556514866
268	0.0002556514866
269	0.0002556514866
270	0.0002556514866
271	0.0002556514866
272	0.0002556514866
273	0.0002556514866
274	0.0002556514866
275	0.0002556514866
276	0.0002556514866
277	0.0002556514866
278	0.0002556514866
279	0.0002556514866
280	0.0002556514866
281	0.0002556514866
282	0.0002556514866
283	0.0002556514866
284	0.0002556514866
285	0.0002556514866
286	0.0002556514866
287	0.0002556514866
288	0.0002556514866
289	0.0002556514866
290	0.0002556514866
291	0.0002556514866
292	0.0002556514866
293	0.0002556514866
294	0.0002556514866
295	0.0002556514866
296	0.0002556514866
297	0.0002556514866
298	0.0002556514866
299	0.0002556514866
300	0.0002556514866
301	0.0002556514866
302	0.0002556514866
303	0.0002556514866
304	0.0002556514866
305	0.0002556514866
306	0.0002556514866
307	0.0002556514866
308	0.0002556514866
309	0.0002556514866
310	0.0002556514866
311	0.0002556514866
312	0.0002556514866
313	0.0002556514866
314	0.0002556514866
315	0.0002556514866
316	0.0002556514866
317	0.0002556514866
318	0.0002556514866
319	0.0002556514866
320	0.0002556514866
321	0.0002556514866
322	0.0002556514866
323	0.0002556514866
324	0.0002556514866
325	0.0002556514866
326	0.0002556514866
327	0.0002556514866
328	0.0002556514866
329	0.0002556514866
330	0.0002556514866
331	0.0002556514866
332	0.0002556514866
333	0.0002556514866
334	0.0002556514866
335	0.0002556514866
336	0.0002556514866
337	0.0002556514866
338	0.0002556514866
339	0.0002556514866
340	0.0002556514866
341	0.0002556514866
342	0.0002556514866
343	0.0002556514866
344	0.0002556514866
345	0.0002556514866
346	0.0002556514866
347	0.0002556514866
348	0.0002556514866
349	0.0002556514866
350	0.0002556514866
351	0.0002556514866
352	0.0002556514866
353	0.0002556514866
354	0.0002556514866
355	0.0002556514866
356	0.0002556514866
357	0.0002556514866
358	0.0002556514866
359	0.0002556514866
360	0.0002556514866
361	0.0002556514866
362	0.0002556514866
363	0.0002556514866
364	0.0002556514866
365	0.0002556514866
366	0.0002556514866
367	0.0002556514866
368	0.0002556514866
369	0.0002556514866
370	0.0002556514866
371	0.0002556514866
372	0.0002556514866
373	0.0002556514866
374	0.0002556514866
375	0.0002556514866
376	0.0002556514866
377	0.0002556514866
378	0.0002556514866
379	0.0002556514866
380	0.0002556514866
381	0.0002556514866
382	0.0002556514866
383	0.0002556514866
384	0.0002556514866
385	0.0002556514866
386	0.0002556514866
387	0.0002556514866
388	0.0002556514866
389	0.0002556514866
390	0.0002556514866
391	0.0002556514866
392	0.0002556514866
393	0.0002556514866
394	0.0002556514866
395	0.0002556514866
396	0.0002556514866
397	0.0002556514866
398	0.0002556514866
399	0.0002556514866
400	0.0002556514866
401	0.0002556514866
402	0.0002556514866
403	0.0002556514866
404	0.0002556514866
405	0.0002556514866
406	0.0002556514866
407	0.0002556514866
408	0.0002556514866
409	0.0002556514866
410	0.0002556514866
411	0.0002556514866
412	0.0002556514866
413	0.0002556514866
414	0.0002556514866
415	0.0002556514866
416	0.0002556514866
417	0.0002556514866
418	0.0002556514866
419	0.0002556514866
420	0.0002556514866
421	0.0002556514866
422	0.0002556514866
423	0.0002556514866
424	0.0002556514866
425	0.0002556514866
426	0.0002556514866
427	0.0002556514866
428	0.0002556514866
429	0.0002556514866
430	0.0002556514866
431	0.0002556514866
432	0.0002556514866
433	0.0002556514866
434	0.0002556514866
435	0.0002556514866
436	0.0002556514866
437	0.0002556514866
438	0.0002556514866
439	0.0002556514866
440	0.0002556514866
441	0.0002556514866
442	0.0002556514866
443	0.0002556514866
444	0.0002556514866
445	0.0002556514866
446	0.0002556514866
447	0.0002556514866
448	0.0002556514866
449	0.0002556514866
450	0.0002556514866
451	0.0002556514866
452	0.0002556514866
453	0.0002556514866
454	0.0002556514866
455	0.0002556514866
456	0.0002556514866
457	0.0002556514866
458	0.0002556514866
459	0.0002556514866
460	0.0002556514866
461	0.0002556514866
462	0.0002556514866
463	0.0002556514866
464	0.0002556514866
465	0.0002556514866
466	0.0002556514866
467	0.0002556514866
468	0.0002556514866
469	0.0002556514866
470	0.0002556514866
471	0.0002556514866
472	0.0002556514866
473	0.0002556514866
474	0.0002556514866
475	0.0002556514866
476	0.0002556514866
477	0.0002556514866
478	0.0002556514866
479	0.0002556514866
480	0.0002556514866
481	0.0002556514866
482	0.0002556514866
483	0.0002556514866
484	0.0002556514866
485	0.0002556514866
486	0.0002556514866
487	0.0002556514866
488	0.0002556514866
489	0.0002556514866
490	0.0002556514866
491	0.0002556514866
492	0.0002556514866
493	0.0002556514866
494	0.0002556514866
495	0.0002556514866
496	0.0002556514866
497	0.0002556514866
498	0.0002556514866
499	0.0002556514866
500	0.0002556514866
501	0.0002556514866
502	0.0002556514866
503	0.0002556514866
504	0.0002556514866
505	0.0002556514866
506	0.0002556514866
507	0.0002556514866
508	0.0002556514866
509	0.0002556514866
510	0.0002556514866
511	0.0002556514866
512	0.0002556514866
513	0.0002556514866
514	0.0002556514866
515	0.0002556514866
516	0.0002556514866
517	0.0002556514866
518	0.0002556514866
519	0.0002556514866
520	0.0002556514866
521	0.0002556514866
522	0.0002556514866
523	0.0002556514866
524	0.0002556514866
525	0.0002556514866
526	0.0002556514866
527	0.0002556514866
528	0.0002556514866
529	0.0002556514866
530	0.0002556514866
531	0.0002556514866
532	0.0002556514866
533	0.0002556514866
534	0.0002556514866
535	0.0002556514866
536	0.0002556514866
537	0.0002556514866
538	0.0002556514866
539	0.0002556514866
540	0.0002556514866
541	0.0002556514866
542	0.0002556514866
543	0.0002556514866
544	0.0002556514866
545	0.0002556514866
546	0.0002556514866
547	0.0002556514866
548	0.0002556514866
549	0.0002556514866
550	0.0002556514866
551	0.0002556514866
552	0.0002556514866
553	0.0002556514866
554	0.0002556514866
555	0.0002556514866
556	0.0002556514866
557	0.0002556514866
558	0.0002556514866
559	0.0002556514866
560	0.0002556514866
561	0.0002556514866
562	0.0002556514866
563	0.0002556514866
564	0.0002556514866
565	0.0002556514866
566	0.0002556514866
567	0.0002556514866
568	0.0002556514866
569	0.0002556514866
570	0.0002556514866
571	0.0002556514866
572	0.0002556514866
573	0.0002556514866
574	0.0002556514866
575	0.0002556514866
576	0.0002556514866
577	0.0002556514866
578	0.0002556514866
579	0.0002556514866
580	0.0002556514866
581	0.0002556514866
582	0.0002556514866
583	0.0002556514866
584	0.0002556514866
585	0.0002556514866
586	0.0002556514866
587	0.0002556514866
588	0.0002556514866
589	0.0002556514866
590	0.0002556514866
591	0.0002556514866
592	0.0002556514866
593	0.0002556514866
594	0.0002556514866
595	0.0002556514866
596	0.0002556514866
597	0.0002556514866
598	0.0002556514866
599	0.0002556514866
600	0.0002556514866
601	0.0002556514866
602	0.0002556514866
603	0.0002556514866
604	0.0002556514866
605	0.0002556514866
606	0.0002556514866
607	0.0002556514866
608	0.0002556514866
609	0.0002556514866
610	0.0002556514866
611	0.0002556514866
612	0.0002556514866
613	0.0002556514866
614	0.0002556514866
615	0.0002556514866
616	0.0002556514866
617	0.0002556514866
618	0.0002556514866
619	0.0002556514866
620	0.0002556514866
621	0.0002556514866
622	0.0002556514866
623	0.0002556514866
624	0.0002556514866
625	0.0002556514866
626	0.0002556514866
627	0.0002556514866
628	0.0002556514866
629	0.0002556514866
630	0.0002556514866
631	0.0002556514866
632	0.0002556514866
633	0.0002556514866
634	0.0002556514866
635	0.0002556514866
636	0.0002556514866
637	0.0002556514866
638	0.0002556514866
639	0.0002556514866
640	0.0002556514866
641	0.0002556514866
642	0.0002556514866
643	0.0002556514866
644	0.0002556514866
645	0.0002556514866
646	0.0002556514866
647	0.0002556514866
648	0.0002556514866
649	0.0002556514866
650	0.0002556514866
651	0.0002556514866
652	0.0002556514866
653	0.0002556514866
654	0.0002556514866
655	0.0002556514866
656	0.0002556514866
657	0.0002556514866
658	0.0002556514866
659	0.0002556514866
660	0.0002556514866
661	0.0002556514866
662	0.0002556514866
663	0.0002556514866
664	0.0002556514866
665	0.0002556514866
666	0.0002556514866
667	0.0002556514866
668	0.0002556514866
669	0.0002556514866
670	0.0002556514866
671	0.0002556514866
672	0.0002556514866
673	0.0002556514866
674	0.0002556514866
675	0.0002556514866
676	0.0002556514866
677	0.0002556514866
678	0.0002556514866
679	0.0002556514866
680	0.0002556514866
681	0.0002556514866
682	0.0002556514866
683	0.0002556514866
684	0.0002556514866
685	0.0002556514866
686	0.0002556514866
687	0.0002556514866
688	0.0002556514866
689	0.0002556514866
690	0.0002556514866
691	0.0002556514866
692	0.0002556514866
693	0.0002556514866
694	0.0002556514866
695	0.0002556514866
696	0.0002556514866
697	0.0002556514866
698	0.0002556514866
699	0.0002556514866
700	0.0002556514866
701	0.0002556514866
702	0.0002556514866
703	0.0002556514866
704	0.0002556514866
705	0.0002556514866
706	0.0002556514866
707	0.0002556514866
708	0.0002556514866
709	0.0002556514866
710	0.0002556514866
711	0.0002556514866
712	0.0002556514866
713	0.0002556514866
714	0.0002556514866
715	0.0002556514866
716	0.0002556514866
717	0.0002556514866
718	0.0002556514866
719	0.0002556514866
720	0.0002556514866
721	0.0002556514866
722	0.0002556514866
723	0.0002556514866
724	0.0002556514866
725	0.0002556514866
726	0.0002556514866
727	0.0002556514866
728	0.0002556514866
729	0.0002556514866
730	0.0002556514866
731	0.0002556514866
732	0.0002556514866
733	0.0002556514866
734	0.0002556514866
735	0.0002556514866
736	0.0002556514866
737	0.0002556514866
738	0.0002556514866
739	0.0002556514866
740	0.0002556514866
741	0.0002556514866
742	0.0002556514866
743	0.0002556514866
744	0.0002556514866
745	0.0002556514866
746	0.0002556514866
747	0.0002556514866
748	0.0002556514866
749	0.0002556514866
750	0.0002556514866
751	0.0002556514866
752	0.0002556514866
753	0.0002556514866
754	0.0002556514866
755	0.0002556514866
756	0.0002556514866
757	0.0002556514866
758	0.0002556514866
759	0.0002556514866
760	0.0002556514866
761	0.0002556514866
762	0.0002556514866
763	0.0002556514866
764	0.0002556514866
765	0.0002556514866
766	0.0002556514866
767	0.0002556514866
768	0.0002556514866
769	0.0002556514866
770	0.0002556514866
771	0.0002556514866
772	0.0002556514866
773	0.0002556514866
774	0.0002556514866
775	0.0002556514866
776	0.0002556514866
777	0.0002556514866
778	0.0002556514866
779	0.0002556514866
780	0.0002556514866
781	0.0002556514866
782	0.0002556514866
783	0.0002556514866
784	0.0002556514866
785	0.0002556514866
786	0.0002556514866
787	0.0002556514866
788	0.0002556514866
789	0.0002556514866
790	0.0002556514866
791	0.0002556514866
792	0.0002556514866
793	0.0002556514866
794	0.0002556514866
795	0.0002556514866
796	0.0002556514866
797	0.0002556514866
798	0.0002556514866
799	0.0002556514866
800	0.0002556514866
801	0.0002556514866
802	0.0002556514866
803	0.0002556514866
804	0.0002556514866
805	0.0002556514866
806	0.0002556514866
807	0.0002556514866
808	0.0002556514866
809	0.0002556514866
810	0.0002556514866
811	0.0002556514866
812	0.0002556514866
813	0.0002556514866
814	0.0002556514866
815	0.0002556514866
816	0.0002556514866
817	0.0002556514866
818	0.0002556514866
819	0.0002556514866
820	0.0002556514866
821	0.0002556514866
822	0.0002556514866
823	0.0002556514866
824	0.0002556514866
825	0.0002556514866
826	0.0002556514866
827	0.0002556514866
828	0.0002556514866
829	0.0002556514866
830	0.0002556514866
831	0.0002556514866
832	0.0002556514866
833	0.0002556514866
834	0.0002556514866
835	0.0002556514866
836	0.0002556514866
837	0.0002556514866
838	0.0002556514866
839	0.0002556514866
840	0.0002556514866
841	0.0002556514866
842	0.0002556514866
843	0.0002556514866
844	0.0002556514866
845	0.0002556514866
846	0.0002556514866
847	0.0002556514866
848	0.0002556514866
849	0.0002556514866
850	0.0002556514866
851	0.0002556514866
852	0.0002556514866
853	0.0002556514866
854	0.0002556514866
855	0.0002556514866
856	0.0002556514866
857	0.0002556514866
858	0.0002556514866
859	0.0002556514866
860	0.0002556514866
861	0.0002556514866
862	0.0002556514866
863	0.0002556514866
864	0.0002556514866
865	0.0002556514866
866	0.0002556514866
867	0.0002556514866
868	0.0002556514866
869	0.0002556514866
870	0.0002556514866
871	0.0002556514866
872	0.0002556514866
873	0.0002556514866
874	0.0002556514866
875	0.0002556514866
876	0.0002556514866
877	0.0002556514866
878	0.0002556514866
879	0.0002556514866
880	0.0002556514866
881	0.0002556514866
882	0.0002556514866
883	0.0002556514866
884	0.0002556514866
885	0.0002556514866
886	0.0002556514866
887	0.0002556514866
888	0.0002556514866
889	0.0002556514866
890	0.0002556514866
891	0.0002556514866
892	0.0002556514866
893	0.0002556514866
894	0.0002556514866
895	0.0002556514866
896	0.0002556514866
897	0.0002556514866
898	0.0002556514866
899	0.0002556514866
900	0.0002556514866
901	0.0002556514866
902	0.0002556514866
903	0.0002556514866
904	0.0002556514866
905	0.0002556514866
906	0.0002556514866
907	0.0002556514866
908	0.0002556514866
909	0.0002556514866
910	0.0002556514866
911	0.0002556514866
912	0.0002556514866
913	0.0002556514866
914	0.0002556514866
915	0.0002556514866
916	0.0002556514866
917	0.0002556514866
918	0.0002556514866
919	0.0002556514866
920	0.0002556514866
921	0.0002556514866
922	0.0002556514866
923	0.0002556514866
924	0.0002556514866
925	0.0002556514866
926	0.0002556514866
927	0.0002556514866
928	0.0002556514866
929	0.0002556514866
930	0.0002556514866
931	0.0002556514866
932	0.0002556514866
933	0.0002556514866
934	0.0002556514866
935	0.0002556514866
936	0.0002556514866
937	0.0002556514866
938	0.0002556514866
939	0.0002556514866
940	0.0002556514866
941	0.0002556514866
942	0.0002556514866
943	0.0002556514866
944	0.0002556514866
945	0.0002556514866
946	0.0002556514866
947	0.0002556514866
948	0.0002556514866
949	0.0002556514866
950	0.0002556514866
951	0.0002556514866
952	0.0002556514866
953	0.0002556514866
954	0.0002556514866
955	0.0002556514866
956	0.0002556514866
957	0.0002556514866
958	0.0002556514866
959	0.0002556514866
960	0.0002556514866
961	0.0002556514866
962	0.0002556514866
963	0.0002556514866
964	0.0002556514866
965	0.0002556514866
966	0.0002556514866
967	0.0002556514866
968	0.0002556514866
969	0.0002556514866
970	0.0002556514866
971	0.0002556514866
972	0.0002556514866
973	0.0002556514866
974	0.0002556514866
975	0.0002556514866
976	0.0002556514866
977	0.0002556514866
978	0.0002556514866
979	0.0002556514866
980	0.0002556514866
981	0.0002556514866
982	0.0002556514866
983	0.0002556514866
984	0.0002556514866
985	0.0002556514866
986	0.0002556514866
987	0.0002556514866
988	0.0002556514866
989	0.0002556514866
990	0.0002556514866
991	0.0002556514866
992	0.0002556514866
993	0.0002556514866
994	0.0002556514866
995	0.0002556514866
996	0.0002556514866
997	0.0002556514866
998	0.0002556514866
999	0.0002556514866
